Source;Target;Label;Weight;Description
76;14;PEdge7614;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;15;PEdge7615;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;16;PEdge7616;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;17;PEdge7617;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;18;PEdge7618;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;19;PEdge7619;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;20;PEdge7620;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;21;PEdge7621;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;22;PEdge7622;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;23;PEdge7623;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;24;PEdge7624;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;25;PEdge7625;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;26;PEdge7626;2;BETA-LACTAM,TETRACYCLINE
76;27;PEdge7627;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;28;PEdge7628;2;BETA-LACTAM,TETRACYCLINE
76;29;PEdge7629;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;30;PEdge7630;2;BETA-LACTAM,TETRACYCLINE
76;31;PEdge7631;2;BETA-LACTAM,TETRACYCLINE
76;32;PEdge7632;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;33;PEdge7633;2;BETA-LACTAM,TETRACYCLINE
76;34;PEdge7634;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;35;PEdge7635;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;36;PEdge7636;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;37;PEdge7637;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;38;PEdge7638;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;39;PEdge7639;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;40;PEdge7640;2;BETA-LACTAM,TETRACYCLINE
76;41;PEdge7641;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;42;PEdge7642;2;BETA-LACTAM,TETRACYCLINE
76;43;PEdge7643;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;44;PEdge7644;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;45;PEdge7645;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;46;PEdge7646;2;BETA-LACTAM,TETRACYCLINE
76;47;PEdge7647;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;48;PEdge7648;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;49;PEdge7649;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;50;PEdge7650;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;51;PEdge7651;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;52;PEdge7652;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;53;PEdge7653;2;BETA-LACTAM,TETRACYCLINE
76;54;PEdge7654;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;55;PEdge7655;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;56;PEdge7656;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;57;PEdge7657;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;58;PEdge7658;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;59;PEdge7659;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;60;PEdge7660;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;61;PEdge7661;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;62;PEdge7662;2;BETA-LACTAM,TETRACYCLINE
76;63;PEdge7663;2;BETA-LACTAM,TETRACYCLINE
76;64;PEdge7664;2;FOSFOMYCIN,TETRACYCLINE
76;65;PEdge7665;2;BETA-LACTAM,TETRACYCLINE
76;66;PEdge7666;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;67;PEdge7667;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;68;PEdge7668;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;69;PEdge7669;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;70;PEdge7670;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;71;PEdge7671;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;72;PEdge7672;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;73;PEdge7673;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;74;PEdge7674;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;75;PEdge7675;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;1;PEdge771;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;2;PEdge772;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;3;PEdge773;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;4;PEdge774;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;5;PEdge775;2;BETA-LACTAM,TETRACYCLINE
77;6;PEdge776;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;7;PEdge777;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;8;PEdge778;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;9;PEdge779;2;BETA-LACTAM,TETRACYCLINE
77;10;PEdge7710;2;BETA-LACTAM,TETRACYCLINE
77;11;PEdge7711;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;12;PEdge7712;2;FOSFOMYCIN,TETRACYCLINE
77;13;PEdge7713;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;14;PEdge7714;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;15;PEdge7715;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;16;PEdge7716;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;17;PEdge7717;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;18;PEdge7718;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;19;PEdge7719;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;20;PEdge7720;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;21;PEdge7721;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;22;PEdge7722;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;23;PEdge7723;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;24;PEdge7724;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;25;PEdge7725;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;26;PEdge7726;2;BETA-LACTAM,TETRACYCLINE
77;27;PEdge7727;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;28;PEdge7728;2;BETA-LACTAM,TETRACYCLINE
77;29;PEdge7729;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;30;PEdge7730;2;BETA-LACTAM,TETRACYCLINE
77;31;PEdge7731;2;BETA-LACTAM,TETRACYCLINE
77;32;PEdge7732;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;33;PEdge7733;2;BETA-LACTAM,TETRACYCLINE
77;34;PEdge7734;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;35;PEdge7735;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;36;PEdge7736;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;37;PEdge7737;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;38;PEdge7738;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;39;PEdge7739;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;40;PEdge7740;2;BETA-LACTAM,TETRACYCLINE
77;41;PEdge7741;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;42;PEdge7742;2;BETA-LACTAM,TETRACYCLINE
77;43;PEdge7743;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;44;PEdge7744;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;45;PEdge7745;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;46;PEdge7746;2;BETA-LACTAM,TETRACYCLINE
77;47;PEdge7747;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;48;PEdge7748;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;49;PEdge7749;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;50;PEdge7750;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;51;PEdge7751;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;52;PEdge7752;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;53;PEdge7753;2;BETA-LACTAM,TETRACYCLINE
77;54;PEdge7754;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;55;PEdge7755;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;56;PEdge7756;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;57;PEdge7757;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;58;PEdge7758;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;59;PEdge7759;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;60;PEdge7760;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;61;PEdge7761;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;62;PEdge7762;2;BETA-LACTAM,TETRACYCLINE
77;63;PEdge7763;2;BETA-LACTAM,TETRACYCLINE
77;64;PEdge7764;2;FOSFOMYCIN,TETRACYCLINE
77;65;PEdge7765;2;BETA-LACTAM,TETRACYCLINE
77;66;PEdge7766;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;67;PEdge7767;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;68;PEdge7768;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;69;PEdge7769;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;70;PEdge7770;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;71;PEdge7771;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;72;PEdge7772;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;73;PEdge7773;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;74;PEdge7774;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;75;PEdge7775;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;76;PEdge7776;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;1;PEdge781;4;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
78;2;PEdge782;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;3;PEdge783;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;4;PEdge784;4;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
78;5;PEdge785;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
78;6;PEdge786;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;7;PEdge787;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;8;PEdge788;4;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
78;9;PEdge789;2;BETA-LACTAM,TETRACYCLINE
78;10;PEdge7810;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
78;11;PEdge7811;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;12;PEdge7812;2;FOSFOMYCIN,TETRACYCLINE
78;13;PEdge7813;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;14;PEdge7814;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;15;PEdge7815;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;16;PEdge7816;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;17;PEdge7817;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;18;PEdge7818;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;19;PEdge7819;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;20;PEdge7820;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;21;PEdge7821;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;22;PEdge7822;4;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
78;23;PEdge7823;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;24;PEdge7824;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;25;PEdge7825;4;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
78;26;PEdge7826;2;BETA-LACTAM,TETRACYCLINE
78;27;PEdge7827;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;28;PEdge7828;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
78;29;PEdge7829;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;30;PEdge7830;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
78;31;PEdge7831;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
78;32;PEdge7832;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;33;PEdge7833;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
78;34;PEdge7834;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;35;PEdge7835;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;36;PEdge7836;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;37;PEdge7837;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;38;PEdge7838;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;39;PEdge7839;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;40;PEdge7840;2;BETA-LACTAM,TETRACYCLINE
78;41;PEdge7841;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;42;PEdge7842;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
78;43;PEdge7843;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;44;PEdge7844;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;45;PEdge7845;4;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
78;46;PEdge7846;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
78;47;PEdge7847;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;48;PEdge7848;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;49;PEdge7849;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;50;PEdge7850;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;51;PEdge7851;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;52;PEdge7852;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;53;PEdge7853;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
78;54;PEdge7854;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;55;PEdge7855;4;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
78;56;PEdge7856;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;57;PEdge7857;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;58;PEdge7858;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;59;PEdge7859;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;60;PEdge7860;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;61;PEdge7861;4;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
78;62;PEdge7862;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
78;63;PEdge7863;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
78;64;PEdge7864;2;FOSFOMYCIN,TETRACYCLINE
78;65;PEdge7865;3;BETA-LACTAM,METHICILLIN,TETRACYCLINE
78;66;PEdge7866;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;67;PEdge7867;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;68;PEdge7868;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;69;PEdge7869;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;70;PEdge7870;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;71;PEdge7871;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;72;PEdge7872;4;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
78;73;PEdge7873;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;74;PEdge7874;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;75;PEdge7875;4;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
78;76;PEdge7876;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;77;PEdge7877;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;1;PEdge791;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;2;PEdge792;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;3;PEdge793;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;4;PEdge794;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;5;PEdge795;2;BETA-LACTAM,TETRACYCLINE
79;6;PEdge796;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;7;PEdge797;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;8;PEdge798;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;9;PEdge799;2;BETA-LACTAM,TETRACYCLINE
79;10;PEdge7910;2;BETA-LACTAM,TETRACYCLINE
79;11;PEdge7911;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;12;PEdge7912;2;FOSFOMYCIN,TETRACYCLINE
79;13;PEdge7913;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;14;PEdge7914;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;15;PEdge7915;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;16;PEdge7916;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;17;PEdge7917;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;18;PEdge7918;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;19;PEdge7919;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;20;PEdge7920;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;21;PEdge7921;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;22;PEdge7922;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;23;PEdge7923;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;24;PEdge7924;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;25;PEdge7925;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;26;PEdge7926;2;BETA-LACTAM,TETRACYCLINE
79;27;PEdge7927;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;28;PEdge7928;2;BETA-LACTAM,TETRACYCLINE
79;29;PEdge7929;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;30;PEdge7930;2;BETA-LACTAM,TETRACYCLINE
79;31;PEdge7931;2;BETA-LACTAM,TETRACYCLINE
79;32;PEdge7932;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;33;PEdge7933;2;BETA-LACTAM,TETRACYCLINE
79;34;PEdge7934;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;35;PEdge7935;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;36;PEdge7936;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;37;PEdge7937;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;38;PEdge7938;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;39;PEdge7939;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;40;PEdge7940;2;BETA-LACTAM,TETRACYCLINE
79;41;PEdge7941;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;42;PEdge7942;2;BETA-LACTAM,TETRACYCLINE
79;43;PEdge7943;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;44;PEdge7944;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;45;PEdge7945;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;46;PEdge7946;2;BETA-LACTAM,TETRACYCLINE
79;47;PEdge7947;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;48;PEdge7948;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;49;PEdge7949;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;50;PEdge7950;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;51;PEdge7951;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;52;PEdge7952;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;53;PEdge7953;2;BETA-LACTAM,TETRACYCLINE
79;54;PEdge7954;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;55;PEdge7955;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;56;PEdge7956;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;57;PEdge7957;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;58;PEdge7958;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;59;PEdge7959;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;60;PEdge7960;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;61;PEdge7961;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;62;PEdge7962;2;BETA-LACTAM,TETRACYCLINE
79;63;PEdge7963;2;BETA-LACTAM,TETRACYCLINE
79;64;PEdge7964;2;FOSFOMYCIN,TETRACYCLINE
79;65;PEdge7965;2;BETA-LACTAM,TETRACYCLINE
79;66;PEdge7966;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;67;PEdge7967;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;68;PEdge7968;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;69;PEdge7969;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;70;PEdge7970;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;71;PEdge7971;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;72;PEdge7972;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;73;PEdge7973;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;74;PEdge7974;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;75;PEdge7975;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;76;PEdge7976;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;77;PEdge7977;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
79;78;PEdge7978;3;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
80;1;PEdge801;2;FOSFOMYCIN,TETRACYCLINE
80;2;PEdge802;2;FOSFOMYCIN,TETRACYCLINE
80;3;PEdge803;2;FOSFOMYCIN,TETRACYCLINE
80;4;PEdge804;2;FOSFOMYCIN,TETRACYCLINE
80;5;PEdge805;1;TETRACYCLINE
80;6;PEdge806;2;FOSFOMYCIN,TETRACYCLINE
80;7;PEdge807;2;FOSFOMYCIN,TETRACYCLINE
80;8;PEdge808;2;FOSFOMYCIN,TETRACYCLINE
80;9;PEdge809;1;TETRACYCLINE
80;10;PEdge8010;1;TETRACYCLINE
80;11;PEdge8011;2;FOSFOMYCIN,TETRACYCLINE
80;12;PEdge8012;2;FOSFOMYCIN,TETRACYCLINE
80;13;PEdge8013;2;FOSFOMYCIN,TETRACYCLINE
80;14;PEdge8014;2;FOSFOMYCIN,TETRACYCLINE
80;15;PEdge8015;2;FOSFOMYCIN,TETRACYCLINE
80;16;PEdge8016;2;FOSFOMYCIN,TETRACYCLINE
80;17;PEdge8017;2;FOSFOMYCIN,TETRACYCLINE
80;18;PEdge8018;2;FOSFOMYCIN,TETRACYCLINE
80;19;PEdge8019;2;FOSFOMYCIN,TETRACYCLINE
80;20;PEdge8020;2;FOSFOMYCIN,TETRACYCLINE
80;21;PEdge8021;2;FOSFOMYCIN,TETRACYCLINE
80;22;PEdge8022;2;FOSFOMYCIN,TETRACYCLINE
80;23;PEdge8023;3;FOSFOMYCIN,FUSIDIC ACID,TETRACYCLINE
80;24;PEdge8024;2;FOSFOMYCIN,TETRACYCLINE
80;25;PEdge8025;2;FOSFOMYCIN,TETRACYCLINE
80;26;PEdge8026;1;TETRACYCLINE
80;27;PEdge8027;2;FOSFOMYCIN,TETRACYCLINE
80;28;PEdge8028;2;FUSIDIC ACID,TETRACYCLINE
80;29;PEdge8029;2;FOSFOMYCIN,TETRACYCLINE
80;30;PEdge8030;1;TETRACYCLINE
80;31;PEdge8031;1;TETRACYCLINE
80;32;PEdge8032;2;FOSFOMYCIN,TETRACYCLINE
80;33;PEdge8033;1;TETRACYCLINE
80;34;PEdge8034;2;FOSFOMYCIN,TETRACYCLINE
80;35;PEdge8035;2;FOSFOMYCIN,TETRACYCLINE
80;36;PEdge8036;2;FOSFOMYCIN,TETRACYCLINE
80;37;PEdge8037;2;FOSFOMYCIN,TETRACYCLINE
80;38;PEdge8038;2;FOSFOMYCIN,TETRACYCLINE
80;39;PEdge8039;2;FOSFOMYCIN,TETRACYCLINE
80;40;PEdge8040;1;TETRACYCLINE
80;41;PEdge8041;2;FOSFOMYCIN,TETRACYCLINE
80;42;PEdge8042;1;TETRACYCLINE
80;43;PEdge8043;2;FOSFOMYCIN,TETRACYCLINE
80;44;PEdge8044;2;FOSFOMYCIN,TETRACYCLINE
80;45;PEdge8045;2;FOSFOMYCIN,TETRACYCLINE
80;46;PEdge8046;2;FUSIDIC ACID,TETRACYCLINE
80;47;PEdge8047;2;FOSFOMYCIN,TETRACYCLINE
80;48;PEdge8048;2;FOSFOMYCIN,TETRACYCLINE
80;49;PEdge8049;2;FOSFOMYCIN,TETRACYCLINE
80;50;PEdge8050;2;FOSFOMYCIN,TETRACYCLINE
80;51;PEdge8051;2;FOSFOMYCIN,TETRACYCLINE
