Source;Target;Label;Weight;title
74;22;PEdge7422;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;23;PEdge7423;0.8528;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;24;PEdge7424;0.75443;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;25;PEdge7425;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;26;PEdge7426;0.87039;BETA-LACTAM,TETRACYCLINE
74;27;PEdge7427;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;28;PEdge7428;0.75378;BETA-LACTAM,TETRACYCLINE
74;29;PEdge7429;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;30;PEdge7430;0.56408;BETA-LACTAM,TETRACYCLINE
74;31;PEdge7431;0.58537;BETA-LACTAM,TETRACYCLINE
74;32;PEdge7432;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;33;PEdge7433;0.58537;BETA-LACTAM,TETRACYCLINE
74;34;PEdge7434;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;35;PEdge7435;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;36;PEdge7436;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;37;PEdge7437;0.87753;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;38;PEdge7438;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;39;PEdge7439;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;40;PEdge7440;0.79772;BETA-LACTAM,TETRACYCLINE
74;41;PEdge7441;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;42;PEdge7442;0.56854;BETA-LACTAM,TETRACYCLINE
74;43;PEdge7443;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;44;PEdge7444;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;45;PEdge7445;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;46;PEdge7446;0.75378;BETA-LACTAM,TETRACYCLINE
74;47;PEdge7447;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;48;PEdge7448;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;49;PEdge7449;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;50;PEdge7450;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;51;PEdge7451;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;52;PEdge7452;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;53;PEdge7453;0.49747;BETA-LACTAM,TETRACYCLINE
74;54;PEdge7454;0.96699;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;55;PEdge7455;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;56;PEdge7456;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;57;PEdge7457;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;58;PEdge7458;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;59;PEdge7459;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;60;PEdge7460;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;61;PEdge7461;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;62;PEdge7462;0.4842;BETA-LACTAM,TETRACYCLINE
74;63;PEdge7463;0.56408;BETA-LACTAM,TETRACYCLINE
74;64;PEdge7464;0.38139;FOSFOMYCIN,TETRACYCLINE
74;65;PEdge7465;0.49747;BETA-LACTAM,TETRACYCLINE
74;66;PEdge7466;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;67;PEdge7467;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;68;PEdge7468;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;69;PEdge7469;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;70;PEdge7470;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;71;PEdge7471;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;72;PEdge7472;0.64372;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
74;73;PEdge7473;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;1;PEdge751;1;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
75;2;PEdge752;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;3;PEdge753;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;4;PEdge754;0.86804;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
75;5;PEdge755;0.59161;BETA-LACTAM,METHICILLIN,TETRACYCLINE
75;6;PEdge756;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;7;PEdge757;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;8;PEdge758;1;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
75;9;PEdge759;0.42426;BETA-LACTAM,TETRACYCLINE
75;10;PEdge7510;0.50783;BETA-LACTAM,METHICILLIN,TETRACYCLINE
75;11;PEdge7511;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;12;PEdge7512;0.66742;FOSFOMYCIN,TETRACYCLINE
75;13;PEdge7513;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;14;PEdge7514;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;15;PEdge7515;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;16;PEdge7516;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;17;PEdge7517;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;18;PEdge7518;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;19;PEdge7519;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;20;PEdge7520;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;21;PEdge7521;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;22;PEdge7522;1;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
75;23;PEdge7523;0.52175;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;24;PEdge7524;0.5275;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;25;PEdge7525;0.9798;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
75;26;PEdge7526;0.36515;BETA-LACTAM,TETRACYCLINE
75;27;PEdge7527;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;28;PEdge7528;0.63246;BETA-LACTAM,METHICILLIN,TETRACYCLINE
75;29;PEdge7529;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;30;PEdge7530;0.59161;BETA-LACTAM,METHICILLIN,TETRACYCLINE
75;31;PEdge7531;0.61394;BETA-LACTAM,METHICILLIN,TETRACYCLINE
75;32;PEdge7532;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;33;PEdge7533;0.61394;BETA-LACTAM,METHICILLIN,TETRACYCLINE
75;34;PEdge7534;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;35;PEdge7535;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;36;PEdge7536;0.74421;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;37;PEdge7537;0.61357;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;38;PEdge7538;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;39;PEdge7539;0.74421;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;40;PEdge7540;0.35857;BETA-LACTAM,TETRACYCLINE
75;41;PEdge7541;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;42;PEdge7542;0.59628;BETA-LACTAM,METHICILLIN,TETRACYCLINE
75;43;PEdge7543;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;44;PEdge7544;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;45;PEdge7545;1;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
75;46;PEdge7546;0.63246;BETA-LACTAM,METHICILLIN,TETRACYCLINE
75;47;PEdge7547;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;48;PEdge7548;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;49;PEdge7549;0.74421;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;50;PEdge7550;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;51;PEdge7551;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;52;PEdge7552;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;53;PEdge7553;0.52175;BETA-LACTAM,METHICILLIN,TETRACYCLINE
75;54;PEdge7554;0.67612;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;55;PEdge7555;1;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
75;56;PEdge7556;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;57;PEdge7557;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;58;PEdge7558;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;59;PEdge7559;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;60;PEdge7560;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;61;PEdge7561;0.9798;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
75;62;PEdge7562;0.50783;BETA-LACTAM,METHICILLIN,TETRACYCLINE
75;63;PEdge7563;0.59161;BETA-LACTAM,METHICILLIN,TETRACYCLINE
75;64;PEdge7564;0.7;FOSFOMYCIN,TETRACYCLINE
75;65;PEdge7565;0.52175;BETA-LACTAM,METHICILLIN,TETRACYCLINE
75;66;PEdge7566;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;67;PEdge7567;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;68;PEdge7568;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;69;PEdge7569;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;70;PEdge7570;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;71;PEdge7571;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;72;PEdge7572;0.86804;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
75;73;PEdge7573;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
75;74;PEdge7574;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;1;PEdge761;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;2;PEdge762;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;3;PEdge763;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;4;PEdge764;0.64372;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;5;PEdge765;0.56408;BETA-LACTAM,TETRACYCLINE
76;6;PEdge766;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;7;PEdge767;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;8;PEdge768;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;9;PEdge769;0.94388;BETA-LACTAM,TETRACYCLINE
76;10;PEdge7610;0.4842;BETA-LACTAM,TETRACYCLINE
76;11;PEdge7611;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;12;PEdge7612;0.36364;FOSFOMYCIN,TETRACYCLINE
76;13;PEdge7613;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;14;PEdge7614;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;15;PEdge7615;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;16;PEdge7616;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;17;PEdge7617;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;18;PEdge7618;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;19;PEdge7619;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;20;PEdge7620;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;21;PEdge7621;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;22;PEdge7622;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;23;PEdge7623;0.8528;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;24;PEdge7624;0.75443;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;25;PEdge7625;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;26;PEdge7626;0.87039;BETA-LACTAM,TETRACYCLINE
76;27;PEdge7627;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;28;PEdge7628;0.75378;BETA-LACTAM,TETRACYCLINE
76;29;PEdge7629;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;30;PEdge7630;0.56408;BETA-LACTAM,TETRACYCLINE
76;31;PEdge7631;0.58537;BETA-LACTAM,TETRACYCLINE
76;32;PEdge7632;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;33;PEdge7633;0.58537;BETA-LACTAM,TETRACYCLINE
76;34;PEdge7634;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;35;PEdge7635;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;36;PEdge7636;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;37;PEdge7637;0.87753;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;38;PEdge7638;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;39;PEdge7639;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;40;PEdge7640;0.79772;BETA-LACTAM,TETRACYCLINE
76;41;PEdge7641;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;42;PEdge7642;0.56854;BETA-LACTAM,TETRACYCLINE
76;43;PEdge7643;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;44;PEdge7644;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;45;PEdge7645;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;46;PEdge7646;0.75378;BETA-LACTAM,TETRACYCLINE
76;47;PEdge7647;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;48;PEdge7648;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;49;PEdge7649;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;50;PEdge7650;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;51;PEdge7651;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;52;PEdge7652;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;53;PEdge7653;0.49747;BETA-LACTAM,TETRACYCLINE
76;54;PEdge7654;0.96699;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;55;PEdge7655;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;56;PEdge7656;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;57;PEdge7657;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;58;PEdge7658;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;59;PEdge7659;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;60;PEdge7660;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;61;PEdge7661;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;62;PEdge7662;0.4842;BETA-LACTAM,TETRACYCLINE
76;63;PEdge7663;0.56408;BETA-LACTAM,TETRACYCLINE
76;64;PEdge7664;0.38139;FOSFOMYCIN,TETRACYCLINE
76;65;PEdge7665;0.49747;BETA-LACTAM,TETRACYCLINE
76;66;PEdge7666;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;67;PEdge7667;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;68;PEdge7668;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;69;PEdge7669;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;70;PEdge7670;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;71;PEdge7671;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;72;PEdge7672;0.64372;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;73;PEdge7673;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;74;PEdge7674;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
76;75;PEdge7675;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;1;PEdge771;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;2;PEdge772;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;3;PEdge773;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;4;PEdge774;0.64372;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;5;PEdge775;0.56408;BETA-LACTAM,TETRACYCLINE
77;6;PEdge776;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;7;PEdge777;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;8;PEdge778;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;9;PEdge779;0.94388;BETA-LACTAM,TETRACYCLINE
77;10;PEdge7710;0.4842;BETA-LACTAM,TETRACYCLINE
77;11;PEdge7711;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;12;PEdge7712;0.36364;FOSFOMYCIN,TETRACYCLINE
77;13;PEdge7713;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;14;PEdge7714;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;15;PEdge7715;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;16;PEdge7716;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;17;PEdge7717;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;18;PEdge7718;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;19;PEdge7719;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;20;PEdge7720;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;21;PEdge7721;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;22;PEdge7722;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;23;PEdge7723;0.8528;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;24;PEdge7724;0.75443;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;25;PEdge7725;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;26;PEdge7726;0.87039;BETA-LACTAM,TETRACYCLINE
77;27;PEdge7727;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;28;PEdge7728;0.75378;BETA-LACTAM,TETRACYCLINE
77;29;PEdge7729;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;30;PEdge7730;0.56408;BETA-LACTAM,TETRACYCLINE
77;31;PEdge7731;0.58537;BETA-LACTAM,TETRACYCLINE
77;32;PEdge7732;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;33;PEdge7733;0.58537;BETA-LACTAM,TETRACYCLINE
77;34;PEdge7734;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;35;PEdge7735;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;36;PEdge7736;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;37;PEdge7737;0.87753;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;38;PEdge7738;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;39;PEdge7739;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;40;PEdge7740;0.79772;BETA-LACTAM,TETRACYCLINE
77;41;PEdge7741;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;42;PEdge7742;0.56854;BETA-LACTAM,TETRACYCLINE
77;43;PEdge7743;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;44;PEdge7744;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;45;PEdge7745;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;46;PEdge7746;0.75378;BETA-LACTAM,TETRACYCLINE
77;47;PEdge7747;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;48;PEdge7748;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;49;PEdge7749;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;50;PEdge7750;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;51;PEdge7751;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;52;PEdge7752;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;53;PEdge7753;0.49747;BETA-LACTAM,TETRACYCLINE
77;54;PEdge7754;0.96699;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;55;PEdge7755;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;56;PEdge7756;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;57;PEdge7757;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;58;PEdge7758;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;59;PEdge7759;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;60;PEdge7760;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;61;PEdge7761;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;62;PEdge7762;0.4842;BETA-LACTAM,TETRACYCLINE
77;63;PEdge7763;0.56408;BETA-LACTAM,TETRACYCLINE
77;64;PEdge7764;0.38139;FOSFOMYCIN,TETRACYCLINE
77;65;PEdge7765;0.49747;BETA-LACTAM,TETRACYCLINE
77;66;PEdge7766;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;67;PEdge7767;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;68;PEdge7768;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;69;PEdge7769;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;70;PEdge7770;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;71;PEdge7771;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;72;PEdge7772;0.64372;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;73;PEdge7773;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;74;PEdge7774;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;75;PEdge7775;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
77;76;PEdge7776;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;1;PEdge781;1;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
78;2;PEdge782;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;3;PEdge783;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;4;PEdge784;0.86804;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
78;5;PEdge785;0.59161;BETA-LACTAM,METHICILLIN,TETRACYCLINE
78;6;PEdge786;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;7;PEdge787;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;8;PEdge788;1;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
78;9;PEdge789;0.42426;BETA-LACTAM,TETRACYCLINE
78;10;PEdge7810;0.50783;BETA-LACTAM,METHICILLIN,TETRACYCLINE
78;11;PEdge7811;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;12;PEdge7812;0.66742;FOSFOMYCIN,TETRACYCLINE
78;13;PEdge7813;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;14;PEdge7814;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;15;PEdge7815;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;16;PEdge7816;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;17;PEdge7817;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;18;PEdge7818;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;19;PEdge7819;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;20;PEdge7820;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;21;PEdge7821;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;22;PEdge7822;1;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
78;23;PEdge7823;0.52175;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;24;PEdge7824;0.5275;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;25;PEdge7825;0.9798;BETA-LACTAM,FOSFOMYCIN,METHICILLIN,TETRACYCLINE
78;26;PEdge7826;0.36515;BETA-LACTAM,TETRACYCLINE
78;27;PEdge7827;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;28;PEdge7828;0.63246;BETA-LACTAM,METHICILLIN,TETRACYCLINE
78;29;PEdge7829;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;30;PEdge7830;0.59161;BETA-LACTAM,METHICILLIN,TETRACYCLINE
78;31;PEdge7831;0.61394;BETA-LACTAM,METHICILLIN,TETRACYCLINE
78;32;PEdge7832;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;33;PEdge7833;0.61394;BETA-LACTAM,METHICILLIN,TETRACYCLINE
78;34;PEdge7834;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;35;PEdge7835;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;36;PEdge7836;0.74421;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;37;PEdge7837;0.61357;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;38;PEdge7838;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;39;PEdge7839;0.74421;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
78;40;PEdge7840;0.35857;BETA-LACTAM,TETRACYCLINE
